[2025-12-23][20:26:29][gungameserver::server][INFO] Starting HTTP server on 0.0.0.0:8080
[2025-12-25][04:31:42][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:31:43][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:31:43][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:31:43][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:31:43][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:31:43][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:31:43][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:31:43][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:31:43][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:31:43][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:31:43][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:31:44][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:31:44][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:31:44][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:31:44][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:31:44][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:31:44][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:31:44][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:31:44][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:31:44][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:31:44][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:31:45][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:31:45][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:31:45][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:31:45][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:31:45][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:31:45][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:31:45][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:31:45][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:31:45][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:31:46][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:31:46][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:31:46][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:31:46][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:31:46][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:31:47][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:31:47][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:31:47][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:16][gungameserver::tick::lobby_tick][WARN] Failed to add player 3: Player already exists
[2025-12-25][04:34:16][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:16][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:17][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:17][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:17][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:17][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:17][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:18][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:18][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:18][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:18][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:18][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:19][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:19][gungameserver::tick::lobby_tick][WARN] Failed to add player 4: Player already exists
[2025-12-25][04:34:19][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:19][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:19][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:19][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:19][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:19][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:19][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:20][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:20][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:20][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:20][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:20][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:20][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:20][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:20][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:20][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:20][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:20][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:20][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:21][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:21][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:21][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:21][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:21][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:21][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:21][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:21][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:21][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:21][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:22][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:22][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:22][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:22][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:22][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:22][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:22][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:22][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:22][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:22][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:23][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:23][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:23][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:23][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:23][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:23][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:23][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:23][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:23][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:23][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:24][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:24][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:24][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:24][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:24][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:24][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:24][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:24][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:24][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:24][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:24][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:25][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:25][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:25][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:25][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:25][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:25][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:25][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:25][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:25][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:25][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:25][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:26][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:26][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:26][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:26][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:26][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:26][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:26][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:26][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:26][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:26][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:27][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:27][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:27][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:27][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:27][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:27][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:27][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:27][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:27][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:27][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:28][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:28][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:28][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:28][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:28][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:28][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:28][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:28][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:28][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:28][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:29][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:29][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:29][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:29][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:29][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:29][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:29][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:29][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:29][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:29][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:30][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:30][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:30][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:30][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:30][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:30][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:30][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:30][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:30][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:30][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:30][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:30][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:31][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:31][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:31][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:31][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:31][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:31][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][04:34:31][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
